epochs,encoder_depth,lr,batch_size,l2_penalization
100,3,1e-05,2,0.0
train_losses,test_losses,train_recall,train_precision,test_recall,test_precision
0.6502000926612233,0.4873937407219914,0.49428433179855347,0.5224613547325134,0.5755541324615479,0.5858356952667236
0.4780085145376852,0.4513288435172027,0.5842856168746948,0.6617399454116821,0.5899803042411804,0.6829748153686523
0.44821151808757614,0.43192036901141556,0.6199520230293274,0.7188132405281067,0.6491569876670837,0.7139848470687866
0.42902339724454586,0.4172073672459999,0.65499347448349,0.7322986125946045,0.6811875104904175,0.7203038930892944
0.4182735459526205,0.4074910327162541,0.674651563167572,0.7349280714988708,0.6639679670333862,0.7362359166145325
0.40709774270325505,0.39913906041585223,0.6857293248176575,0.7398427724838257,0.6890426874160767,0.7364466190338135
0.3997799172669255,0.3963385241132387,0.6923267841339111,0.7449843883514404,0.7282995581626892,0.7227483987808228
0.39372225915807985,0.38842113783032123,0.6988707184791565,0.747348427772522,0.7186455130577087,0.733081579208374
0.3886597181141114,0.37747555094915375,0.7031329274177551,0.7499125003814697,0.7055332064628601,0.7433341145515442
0.3824111045260261,0.37853989537647914,0.7084717750549316,0.7539352178573608,0.6952943205833435,0.7527188062667847
0.37983647537651566,0.36901912911677026,0.7116103172302246,0.7533420920372009,0.7105709314346313,0.7497876286506653
0.37454955023487757,0.3659746269892219,0.7176375389099121,0.758751630783081,0.7074534893035889,0.7527951002120972
0.3718504236920815,0.36298111558590135,0.7195939421653748,0.7592031359672546,0.7258749604225159,0.7501465082168579
0.3644078623093172,0.36364884147236887,0.7227572202682495,0.7616257667541504,0.7232655882835388,0.7488844394683838
0.3607316279332543,0.3684551322071905,0.7247359156608582,0.7634413838386536,0.7340673208236694,0.7515316009521484
0.3583663135077722,0.38447414711117744,0.7278644442558289,0.7675212621688843,0.7313883304595947,0.7485288381576538
0.35503868820711904,0.36080956569230055,0.7313112020492554,0.7699089646339417,0.7398570775985718,0.7501214146614075
0.3521257793227219,0.3552890745267062,0.7331433296203613,0.7683239579200745,0.7458996772766113,0.7502338886260986
0.34789548662987574,0.35472849968978215,0.7336803078651428,0.7694657444953918,0.7549482583999634,0.7470999956130981
0.343714625644395,0.349891276531656,0.7360289096832275,0.7720346450805664,0.7325279116630554,0.759143590927124
0.34287086959583646,0.34798308629804936,0.7365360856056213,0.773801863193512,0.740874707698822,0.7560290694236755
0.34061023610180435,0.3603046783836375,0.7408429980278015,0.7756152749061584,0.7579978108406067,0.7454940676689148
0.33558301927300277,0.35345811066283306,0.7415725588798523,0.7790647745132446,0.7526852488517761,0.7525358200073242
0.3323284008527905,0.3400358015172918,0.7431453466415405,0.7779144644737244,0.737426221370697,0.7614957690238953
0.3308956454110041,0.36359756636682533,0.7447952628135681,0.7809675931930542,0.7336102724075317,0.7647485136985779
0.3285450073656532,0.3465439089324693,0.7460224628448486,0.779637336730957,0.758194625377655,0.7528300881385803
0.32534897172503535,0.3352170099150127,0.7499681711196899,0.7858121395111084,0.7396590113639832,0.760341465473175
0.3207147385055273,0.34039281324391635,0.7505298852920532,0.7846782207489014,0.7568129897117615,0.7551445960998535
0.3182974215088174,0.3332597312687988,0.7494441270828247,0.7861777544021606,0.7490426301956177,0.7564355134963989
0.3168052848477721,0.37317368346200863,0.75038081407547,0.785860002040863,0.6718186140060425,0.7649180293083191
0.31407496662326323,0.34871279039013553,0.751373291015625,0.7866562604904175,0.7541202306747437,0.757640540599823
0.30959345743322686,0.34086266792261266,0.7547965049743652,0.7899631261825562,0.7511082887649536,0.75401371717453
0.3092171839450687,0.3402762416173035,0.7563843131065369,0.7917942404747009,0.7623751759529114,0.751167893409729
0.3082093989172959,0.33543173890088646,0.7574759125709534,0.7913592457771301,0.7020647525787354,0.7745836973190308
0.3062797623616746,0.33384371648581934,0.7593457698822021,0.7948680520057678,0.744570255279541,0.7665162682533264
0.3042486355266645,0.32795729446159283,0.7623378038406372,0.7949075698852539,0.7485623955726624,0.7637527585029602
0.30047879991027227,0.32998451894857517,0.7626193761825562,0.7983550429344177,0.7478582262992859,0.764096736907959
0.3009799111601671,0.33514873478823987,0.7637559175491333,0.7982463240623474,0.7647606730461121,0.7574178576469421
0.29559111498164975,0.3301226236582012,0.7640711069107056,0.7972334623336792,0.7409884929656982,0.7649846076965332
0.29660600108065793,0.3263653742779099,0.7654361724853516,0.7984020113945007,0.7408819794654846,0.7665215134620667
0.29494848010922053,0.3283904565917984,0.7670851945877075,0.8026322722434998,0.7487921714782715,0.7575832009315491
0.2917284385518618,0.3346255408127753,0.7680698037147522,0.8027036786079407,0.7441156506538391,0.7594606280326843
0.28768918133188975,0.3307459461437145,0.7692840695381165,0.8030533790588379,0.7406076192855835,0.7730119228363037
0.28907902229757826,0.323053926413118,0.7714959979057312,0.8054616451263428,0.7490194439888,0.7654966115951538
0.28512335870956534,0.3274824554362977,0.7734798192977905,0.8072437047958374,0.7583962678909302,0.761261522769928
0.2806840519941851,0.36727510786182443,0.7747281193733215,0.8095059394836426,0.7744937539100647,0.7473690509796143
0.2831890139974949,0.33290950736214575,0.7732115387916565,0.8076323866844177,0.7609013319015503,0.7639259099960327
0.27905938575282235,0.32484275864725803,0.7769514322280884,0.8105454444885254,0.7445515990257263,0.7657126784324646
0.27478074914886563,0.3292456933126693,0.7785904407501221,0.8119946122169495,0.752471923828125,0.7633450031280518
0.27165495787587196,0.3236133885032064,0.7772829532623291,0.8132061958312988,0.7577822208404541,0.7553461790084839
0.27448520741470583,0.3240460945739293,0.7783457636833191,0.812098503112793,0.7438263297080994,0.7685553431510925
0.2700228961914909,0.32145514643528095,0.7809047698974609,0.8147093653678894,0.7451385259628296,0.7640908360481262
0.26768990022823674,0.3264251992657361,0.7815399169921875,0.8158569931983948,0.751887321472168,0.7616260647773743
0.26471095689395974,0.3295156123037909,0.7832536101341248,0.8169428110122681,0.730249285697937,0.7741875052452087
0.26540502853494646,0.33072644079917335,0.7823975086212158,0.8159286975860596,0.724215567111969,0.7725841403007507
0.26304270978278527,0.32716540601366845,0.7848725914955139,0.8190939426422119,0.7421751022338867,0.7681632041931152
0.2627438837965942,0.33184790487965227,0.7848150134086609,0.8185089826583862,0.7569515705108643,0.7611962556838989
0.2590813696285964,0.3266721155337045,0.7859792113304138,0.8206546902656555,0.7430820465087891,0.7665391564369202
0.25655503339310576,0.3468839601469292,0.7878271341323853,0.821747362613678,0.7707956433296204,0.7566317319869995
0.257903340933147,0.33188974682871303,0.7884862422943115,0.8237007260322571,0.7373886704444885,0.7733061909675598
0.2525789524916773,0.33560502682615756,0.7900978326797485,0.8241533637046814,0.7645981907844543,0.7577424049377441
0.2553781143951718,0.3406244719951925,0.790334939956665,0.8243493437767029,0.7222860455513,0.7697386741638184
