epochs,encoder_depth,lr,batch_size,l2_penalization
100,3,1e-05,2,0.001
train_losses,test_losses,train_recall,train_precision,test_recall,test_precision
0.7395491041388659,0.514135733143323,0.6059160232543945,0.6079983711242676,0.6864538192749023,0.7201718091964722
0.45355338131247835,0.4273979188356962,0.7110551595687866,0.7457345128059387,0.7266689538955688,0.7565767765045166
0.40233032328379553,0.39515117061738336,0.7372288703918457,0.7670233249664307,0.7454874515533447,0.7703897356987
0.37698755411676255,0.37529474038941163,0.7512121200561523,0.7784347534179688,0.7514248490333557,0.782310426235199
0.35569920317406145,0.36131223218722475,0.7591999769210815,0.7919610738754272,0.7611529231071472,0.7881321310997009
0.34749572068983403,0.3505088948748178,0.7656075358390808,0.7962287664413452,0.7652043104171753,0.794560968875885
0.33738797604778875,0.34189420265869963,0.7706997990608215,0.8016926646232605,0.7735533118247986,0.7979006171226501
0.32779577765266016,0.33445350856830675,0.7756636142730713,0.8061111569404602,0.7778418660163879,0.8006577491760254
0.32172588045784456,0.3264860787635876,0.7795053124427795,0.8094881176948547,0.7813542485237122,0.8038103580474854
0.31428933940759907,0.3202627204203357,0.7826165556907654,0.812024712562561,0.7838276028633118,0.807044506072998
0.3097468804352914,0.31328529574804836,0.7866196632385254,0.8146686553955078,0.785444438457489,0.8109990954399109
0.30482674774738483,0.3090825874047975,0.788295328617096,0.8167561292648315,0.786755383014679,0.812035858631134
0.29976318821899794,0.30454069873990697,0.7909258604049683,0.8200219869613647,0.796329140663147,0.8096297979354858
0.2943018584168842,0.30118529829714036,0.7945202589035034,0.8218069672584534,0.7921760082244873,0.8142269253730774
0.29015054522042577,0.2965759605738438,0.7951995730400085,0.822477400302887,0.7939979434013367,0.8154336214065552
0.2876186958322875,0.2921239590505138,0.7959418892860413,0.8244619965553284,0.7973352074623108,0.8168802857398987
0.284238767100452,0.2902648089350098,0.7984848022460938,0.8260670900344849,0.7971985936164856,0.8177791237831116
0.2802774320399818,0.2874726975957553,0.7998936176300049,0.8279914259910583,0.7975730299949646,0.8191382884979248
0.2797539077094209,0.2848555938883995,0.8005790710449219,0.8279783725738525,0.7966122627258301,0.8205828666687012
0.27751333173970993,0.2822371774818748,0.8019062876701355,0.8293477296829224,0.798684298992157,0.8215711712837219
0.2744921350021027,0.28032114294668037,0.8023675084114075,0.8302968144416809,0.8000852465629578,0.8216302990913391
0.2709641029821289,0.2780463227148478,0.8046680092811584,0.8326382637023926,0.8025830388069153,0.8218119144439697
0.27087550125999965,0.27666232851333916,0.8046639561653137,0.8316758871078491,0.802504301071167,0.8224140405654907
0.2685028416886311,0.27494365824127776,0.8062228560447693,0.8323978185653687,0.8020384311676025,0.8235325813293457
0.2670336576923566,0.273860529737754,0.8066952228546143,0.8333001136779785,0.8020023703575134,0.8239175081253052
0.2655898539646263,0.27213329014678794,0.8073566555976868,0.8349916338920593,0.8029009103775024,0.8255513310432434
0.26314761545598064,0.2707209061158614,0.8092755079269409,0.8363966345787048,0.8039281964302063,0.8255884051322937
0.26120370208142996,0.2697459890300201,0.8091654181480408,0.8367137908935547,0.8063409924507141,0.8256524205207825
0.2597814894212985,0.26844980839329463,0.8100741505622864,0.8381034135818481,0.8055441975593567,0.8268426656723022
0.25917076949989387,0.26692695434515673,0.8121128678321838,0.837669849395752,0.8049948811531067,0.8278883099555969
0.25720457961727006,0.26727127511468196,0.8113729357719421,0.8385764360427856,0.8075686693191528,0.8259302973747253
0.2555440845460515,0.26541097603169167,0.813335120677948,0.8392998576164246,0.8083093762397766,0.8267347812652588
0.2555514249240529,0.263823069140522,0.8125103116035461,0.8392231464385986,0.808979332447052,0.8273850679397583
0.25478945020303173,0.26311276555578744,0.8136234283447266,0.8389168977737427,0.8079797625541687,0.8291053175926208
0.2517887345097451,0.26286303994452787,0.814839780330658,0.8410979509353638,0.8104600310325623,0.828658401966095
0.25119042952993464,0.26081031960590434,0.8153504133224487,0.8406772017478943,0.8090883493423462,0.8297622799873352
0.2496330556639681,0.26068188961491817,0.8158198595046997,0.8410067558288574,0.8107638955116272,0.8294084668159485
0.24875257275529494,0.2593972869993498,0.816879391670227,0.8432754278182983,0.8111574053764343,0.8301965594291687
0.24743007207584547,0.25936711756771225,0.8169013261795044,0.8425882458686829,0.8131328821182251,0.8288130760192871
0.2475865917992861,0.25816651415597236,0.8182864189147949,0.8427311182022095,0.81256103515625,0.8297901153564453
0.2457008180485515,0.2572042529678179,0.8187708854675293,0.84273761510849,0.8109086155891418,0.8309265375137329
0.2450928031068572,0.25660486236059415,0.8190287351608276,0.8446810841560364,0.8128315806388855,0.8306291699409485
0.24141696838907092,0.2563983774614624,0.8199975490570068,0.846097469329834,0.8134814500808716,0.8310083746910095
0.242698409598235,0.25583183529993725,0.82121741771698,0.8454028367996216,0.8146815896034241,0.8311005234718323
0.24188718788853117,0.2544730510174607,0.8207342624664307,0.8453437685966492,0.815048336982727,0.8310534358024597
0.24120122404414004,0.2530720988417872,0.8201904892921448,0.84480881690979,0.8167797327041626,0.8310977220535278
0.2407279240757654,0.2527881758998976,0.8212366104125977,0.845339834690094,0.8138823509216309,0.8324494957923889
0.23976169294130528,0.2524260472790856,0.8214457631111145,0.8468003869056702,0.8145824074745178,0.8326007127761841
0.2391877753439283,0.2514268265804276,0.8222627639770508,0.84684818983078,0.8140718340873718,0.8335707783699036
