epochs,encoder_depth,lr,batch_size,l2_penalization
100,4,1e-07,2,0.0
train_losses,test_losses,train_recall,train_precision,test_recall,test_precision
1.2079481071566942,1.1784961633648432,0.33923789858818054,0.34464582800865173,0.34769999980926514,0.3598680794239044
1.1512356379863533,1.1290959956798148,0.35699373483657837,0.36631330847740173,0.36462345719337463,0.3803503215312958
1.1047048042491145,1.0886678057359465,0.3746805489063263,0.3851493000984192,0.38253703713417053,0.3975563049316406
1.069590170402493,1.0561761553828597,0.390962690114975,0.3996107876300812,0.3991788327693939,0.4119284152984619
1.0374156355117419,1.0278952984099692,0.4079627990722656,0.414242148399353,0.41571104526519775,0.4251624047756195
1.0124436961197705,1.0039455937155595,0.4247744083404541,0.42608973383903503,0.4315031170845032,0.43603235483169556
0.9885140323702382,0.9809282479134012,0.4403150677680969,0.4372629225254059,0.44842714071273804,0.4470929205417633
0.9676438360586564,0.9606984346470935,0.45582085847854614,0.4473094642162323,0.4631318747997284,0.4564253091812134
0.9461312940825164,0.9406646468960647,0.4703792333602905,0.4572673738002777,0.4779474139213562,0.465602844953537
0.9282206974943443,0.9235552923476442,0.4850147068500519,0.46587398648262024,0.49185529351234436,0.47336575388908386
0.9117860200136451,0.9057545084902581,0.49900731444358826,0.47337374091148376,0.505833089351654,0.48109638690948486
0.8937885590962001,0.8898182726920919,0.5127725005149841,0.48131322860717773,0.5190786719322205,0.4886072278022766
0.8758451290223698,0.8752506954450134,0.525055468082428,0.48987483978271484,0.5314702391624451,0.49481356143951416
0.8610719315965512,0.8605419672127311,0.5382847189903259,0.4964127540588379,0.541327714920044,0.500831127166748
0.8487549241179371,0.8469613158533759,0.5479750037193298,0.5016940832138062,0.5525903105735779,0.5064070224761963
0.8332180359666075,0.8348510339327738,0.558601438999176,0.5084028244018555,0.5617372393608093,0.5115370750427246
0.8222548234431005,0.8230342317557504,0.5679124593734741,0.51335608959198,0.571061372756958,0.5166933536529541
0.8085413173224509,0.811137854841584,0.5790296792984009,0.5189113020896912,0.5792162418365479,0.5213314294815063
0.7967543255574109,0.8001371803858601,0.5875025391578674,0.5246721506118774,0.5882729887962341,0.5260502099990845
0.7870445523308566,0.789560391336468,0.595435619354248,0.5285049676895142,0.5940088033676147,0.5299742221832275
0.7757554591601151,0.7796813253815292,0.6024731397628784,0.5335743427276611,0.6012354493141174,0.5337318181991577
