epochs,encoder_depth,lr,batch_size,l2_penalization
100,3,1e-05,2,0.0
train_losses,test_losses,train_recall,train_precision,test_recall,test_precision
0.7717865941634512,0.5680319193407153,0.42910945415496826,0.5866971611976624,0.5503629446029663,0.8128741383552551
0.5421502070291548,0.4917523940192892,0.5518527030944824,0.8264200091362,0.5606192946434021,0.832377016544342
0.49979904525398466,0.4622987070721937,0.5665579438209534,0.8387021422386169,0.5662795901298523,0.843776285648346
0.4742142278056496,0.44036805650866623,0.5711292624473572,0.8418532013893127,0.5752999782562256,0.8376663327217102
0.45550896231326365,0.42650298953901794,0.5765464305877686,0.8031307458877563,0.5717992186546326,0.7575960755348206
0.4404512163592104,0.42726779713275587,0.5879800915718079,0.715413510799408,0.6022750735282898,0.703524112701416
0.4302608600578799,0.40241355882257435,0.6188408136367798,0.7007145881652832,0.6254307627677917,0.7098854184150696
0.42210667499051013,0.3961301655211347,0.6444618105888367,0.7106844186782837,0.6430357694625854,0.7119351625442505
0.41167962108180917,0.3898477559605389,0.6624418497085571,0.7164983749389648,0.6598508358001709,0.7156815528869629
0.40926438971970497,0.3844834732565474,0.677258312702179,0.7200324535369873,0.6824853420257568,0.718288779258728
0.4012786899069399,0.38548032844320257,0.6846073865890503,0.7246018052101135,0.688535749912262,0.7229105830192566
0.39819968485181695,0.38329856604971785,0.6925345659255981,0.7265665531158447,0.6881301999092102,0.7295271754264832
0.3929337887316546,0.37409963633151766,0.697805643081665,0.7299825549125671,0.6991574168205261,0.7252156734466553
0.39109223366391904,0.3755120376375973,0.6998852491378784,0.7337244749069214,0.7036661505699158,0.7320979833602905
0.3856924448522616,0.3740552065643013,0.703736424446106,0.7339676022529602,0.703008234500885,0.734501302242279
0.3835988273941635,0.36465063014774457,0.7079238295555115,0.7360252141952515,0.6964795589447021,0.738806426525116
0.3807420786850306,0.36187979917154245,0.7121687531471252,0.7402783036231995,0.69953453540802,0.7392237782478333
0.3775972005346759,0.3600017859052259,0.7110998630523682,0.7422527074813843,0.7057814002037048,0.738730788230896
0.37464042485897375,0.3571339396508873,0.7165935635566711,0.7433671355247498,0.700944185256958,0.7437531352043152
0.37228298018014633,0.3590534970904073,0.7152072787284851,0.7478043437004089,0.7253827452659607,0.7369357347488403
0.36951627552562194,0.3645831302125403,0.7197592854499817,0.7472078800201416,0.6884634494781494,0.7367579936981201
0.37083246918542256,0.3529343386808186,0.7187548875808716,0.7469343543052673,0.7184382677078247,0.742731511592865
0.36602658731491033,0.35135704075508084,0.719791829586029,0.7489368319511414,0.7190994024276733,0.7433505654335022
0.36484698124871173,0.3540594410283346,0.7248113751411438,0.7515146136283875,0.725640058517456,0.744240939617157
0.3622778390518521,0.34746150355389777,0.7224666476249695,0.7520801424980164,0.7189055681228638,0.7465648055076599
0.3609418784331831,0.35086043736507705,0.7249743938446045,0.7534177899360657,0.7294737696647644,0.745447039604187
0.36018835360509904,0.34523881747261853,0.7269805669784546,0.7539042234420776,0.719326376914978,0.7481012344360352
0.35783404708834166,0.3433937779660766,0.7293016314506531,0.754098653793335,0.7173126935958862,0.7526026964187622
0.3555486792402661,0.343091792882757,0.7291030883789062,0.7578878998756409,0.7266203165054321,0.75006502866745
0.35379132869080726,0.34101867601803854,0.7301271557807922,0.7581043839454651,0.7315738201141357,0.7485308647155762
0.354400354975499,0.3416956124153543,0.7318475246429443,0.757623016834259,0.723369300365448,0.7532777190208435
0.3524866087201854,0.3384631327782751,0.7319333553314209,0.7597285509109497,0.7258531451225281,0.7554697394371033
0.34923784347530373,0.33770097821211137,0.7332879900932312,0.7586885094642639,0.7363101840019226,0.751803994178772
0.34831215438582563,0.3367795302195752,0.7350552082061768,0.7602715492248535,0.7384639978408813,0.7513685822486877
0.348093915644772,0.33737838709502355,0.7367684245109558,0.7630805373191833,0.724099338054657,0.7589681148529053
0.34703827686707,0.3562956433082726,0.7371702790260315,0.7599978446960449,0.7372256517410278,0.7511706352233887
0.3453207121271154,0.3331469793057611,0.7381505370140076,0.7615963220596313,0.7353475093841553,0.752513587474823
0.34487835471886075,0.33354211034557074,0.7400134801864624,0.7628484964370728,0.7370472550392151,0.7553305625915527
0.3416699592153002,0.34205421963904764,0.7395439743995667,0.7642616629600525,0.7358231544494629,0.756399929523468
0.3426454253693069,0.3359561340605959,0.7375303506851196,0.7618817687034607,0.7454383969306946,0.7547314167022705
0.3416904904735014,0.3350409000636415,0.7408063411712646,0.7624629735946655,0.7439683675765991,0.7534596920013428
0.33946676365535344,0.3500806084497178,0.7410816550254822,0.7626164555549622,0.7391940355300903,0.757788360118866
0.3409842692989899,0.32948806383878204,0.7437469959259033,0.7644434571266174,0.7459920048713684,0.7549871206283569
0.3386736365519431,0.33040943097138237,0.7435706257820129,0.7633818984031677,0.7366203665733337,0.7569944262504578
0.3373593362023477,0.33084319698366715,0.7451266050338745,0.7637301683425903,0.7468662261962891,0.755770206451416
