epochs,encoder_depth,lr,batch_size,l2_penalization
30,4,0.001,4,0.0
train_losses,test_losses,train_recall,train_precision,test_recall,test_precision
0.4327932115089386,0.4115747758682738,0.673751711845398,0.7267562747001648,0.6970025300979614,0.7301813364028931
0.3735715760089827,0.40465950426903174,0.7245911955833435,0.7574623823165894,0.7538363933563232,0.7338374853134155
0.35620725325288927,0.3794552766262217,0.7386417388916016,0.7658199667930603,0.7515331506729126,0.7515444755554199
0.34149496846482263,0.35533148642127393,0.7467410564422607,0.7751439809799194,0.7624633312225342,0.7502880096435547
0.3313699424900907,0.3388923316242847,0.7536795735359192,0.7779207825660706,0.7794381380081177,0.747450590133667
0.32247068481321667,0.33496579620326666,0.7599955201148987,0.7838314771652222,0.7424073815345764,0.7743677496910095
0.3193003765855592,0.33910446003713507,0.761672854423523,0.7853960394859314,0.7399967312812805,0.7700967192649841
0.3176931029793324,0.33071431306237026,0.7625070810317993,0.7885695695877075,0.7575635313987732,0.7719063758850098
0.3061999740105466,0.3423901903079757,0.7670184969902039,0.7968515753746033,0.7750979065895081,0.7659174203872681
0.3040382730913289,0.3371301202486593,0.770797848701477,0.8005123138427734,0.7537322044372559,0.7726946473121643
0.2999389447232193,0.34086265798050464,0.7703339457511902,0.7988170981407166,0.7445462346076965,0.7792034149169922
0.2968940077521277,0.3150324739040212,0.7697811126708984,0.8041701912879944,0.7360641360282898,0.7890459299087524
0.29098908393808925,0.32749169256458893,0.7697452306747437,0.8037412762641907,0.7628730535507202,0.7752871513366699
0.28551654269297916,0.335546723599975,0.772502601146698,0.8108652830123901,0.7561139464378357,0.7763684391975403
0.285923764822965,0.30346186472274733,0.7695316672325134,0.8082373142242432,0.7367517948150635,0.7986574769020081
0.26318147236890826,0.3144132411173472,0.7791789770126343,0.8181778788566589,0.7418515086174011,0.792328953742981
0.2554809050766606,0.31710459365912363,0.7845274806022644,0.8226447701454163,0.7466921806335449,0.7895066738128662
0.2524418975061453,0.3183707565544768,0.7871347069740295,0.8250398635864258,0.7575597167015076,0.7898830771446228
