epochs,encoder_depth,lr,batch_size,l2_penalization
30,3,0.001,2,0.0
train_losses,test_losses,train_recall,train_precision,test_recall,test_precision
0.4287271213444229,0.4035141477031065,0.6796604990959167,0.7455624938011169,0.7515314221382141,0.7279515266418457
0.37202145319891483,0.3549207008397537,0.7384615540504456,0.7549710869789124,0.7370210289955139,0.7536404728889465
0.3553689046471174,0.35319213883568207,0.7492555975914001,0.7651874423027039,0.7712669968605042,0.7451908588409424
0.3385117499780872,0.3433344563244716,0.7578204274177551,0.7723420262336731,0.732620894908905,0.7619052529335022
0.33117530070833645,0.34177080485045064,0.7678677439689636,0.7766944169998169,0.7719308733940125,0.7579985857009888
0.32448123186866373,0.3276297563541654,0.7735731601715088,0.7807128429412842,0.7639801502227783,0.7680251002311707
0.31789767440365496,0.33900043780499317,0.7770234942436218,0.7854015231132507,0.7682563662528992,0.7613700032234192
0.3138936842678523,0.3187654014967435,0.7777424454689026,0.7874559760093689,0.7645692229270935,0.7713925242424011
0.3092134686495973,0.3248451901665816,0.7808515429496765,0.7907397747039795,0.7794317603111267,0.7683671712875366
0.3073035006666723,0.3203118589858637,0.7855714559555054,0.7928658127784729,0.7842539548873901,0.7678701877593994
0.30024067631293794,0.3195900190225307,0.7884702682495117,0.7968041896820068,0.7264586687088013,0.7855281233787537
0.2980508297242178,0.32092367701813684,0.7929468154907227,0.8008896708488464,0.7682404518127441,0.7747991681098938
0.2920871615350352,0.3176803291834732,0.7965080738067627,0.8037909865379333,0.7929064035415649,0.76130211353302
0.28708587132209207,0.33892880636432493,0.7967351675033569,0.8068644404411316,0.7554234266281128,0.762872576713562
0.27985653854632203,0.30801598577106254,0.7954370379447937,0.808411717414856,0.7487324476242065,0.7777385115623474
0.2776427446420783,0.3049305610239823,0.7986441254615784,0.8121473789215088,0.7649712562561035,0.779873788356781
0.2704069310387707,0.3342749411372323,0.8018605709075928,0.8133487701416016,0.7743301391601562,0.761573851108551
0.26973139285750375,0.3106901508075654,0.8037212491035461,0.8147984147071838,0.7686323523521423,0.7687133550643921
0.2630797074702771,0.317014353620615,0.8062883019447327,0.8194946646690369,0.782336413860321,0.7648688554763794
0.2603078423813316,0.3032996652595012,0.8104241490364075,0.8215540051460266,0.7753006219863892,0.7733082175254822
0.253830211556053,0.32142582601134445,0.8135623931884766,0.8242849111557007,0.8015792369842529,0.7552778124809265
0.2518718111830389,0.3123365949429836,0.8142154216766357,0.8258422017097473,0.7688761949539185,0.7742499709129333
0.24535344901206277,0.32370482158602765,0.8211696147918701,0.8295852541923523,0.7390400171279907,0.7766876220703125
0.24162687326863264,0.3142523681943087,0.8175981044769287,0.8287057876586914,0.7678061127662659,0.7752619385719299
