epochs,encoder_depth,lr,batch_size,l2_penalization
30,5,0.001,8,0.0
train_losses,test_losses,train_recall,train_precision,test_recall,test_precision
0.4340288847262132,0.43464130310105603,0.6458088755607605,0.7320656776428223,0.6819590330123901,0.7070364952087402
0.3648135472379678,0.4112840922365726,0.7099167108535767,0.7637458443641663,0.7212142944335938,0.7228007912635803
0.3453867042318304,0.40185858456181806,0.7304808497428894,0.7712934613227844,0.7261092662811279,0.7257477641105652
0.33715792977852177,0.40633449420123036,0.7398449182510376,0.7763943672180176,0.7321451306343079,0.7273248434066772
0.33875712345466547,0.37467358187890387,0.7314517498016357,0.777235209941864,0.7101913690567017,0.7565404176712036
0.3298856646667981,0.4301204070658751,0.7407237887382507,0.7795493602752686,0.7375707030296326,0.7146498560905457
0.3194811802542379,0.35076083652150464,0.7497621774673462,0.7838645577430725,0.744167685508728,0.7620115280151367
0.3087028350601805,0.39335510680373287,0.7565534710884094,0.7888647317886353,0.7336733937263489,0.7405210137367249
0.3166423981071364,0.35778645310603396,0.7521088719367981,0.7839229106903076,0.7416960000991821,0.7601006031036377
0.30653617504640673,0.35224505975632603,0.7628023624420166,0.7886505126953125,0.7358261942863464,0.7731644511222839
0.30304921220274683,0.3459369272623264,0.7612438797950745,0.7911117672920227,0.7442903518676758,0.7732341885566711
0.30347077014809803,0.34959685687028186,0.7577662467956543,0.7931771278381348,0.7573221325874329,0.7614352107048035
0.3073285954429748,0.3470097631216049,0.7612984776496887,0.7929262518882751,0.7411089539527893,0.7648370265960693
0.29705951143558146,0.3513591005138948,0.76307612657547,0.8003280758857727,0.740390956401825,0.7672470211982727
0.2871358940734508,0.36397061297591304,0.763461709022522,0.8028820157051086,0.7351091504096985,0.7739297151565552
0.28204343948803895,0.34296827343568,0.7649694681167603,0.8075127601623535,0.7324195504188538,0.7872757315635681
0.2767517829564869,0.3582018337829012,0.7676430940628052,0.8120142817497253,0.7416066527366638,0.7789108753204346
0.26886271212434937,0.3554754951365397,0.7745807766914368,0.8155586123466492,0.7689439654350281,0.7712167501449585
0.26116793771796193,0.36686343237967556,0.7776657342910767,0.820997416973114,0.745654821395874,0.7815356850624084
