epochs,encoder_depth,lr,batch_size,l2_penalization
30,5,0.001,2,0.0
train_losses,test_losses,train_recall,train_precision,test_recall,test_precision
0.44838378392655764,0.3960204364613016,0.6827401518821716,0.7158409357070923,0.7452640533447266,0.7293739914894104
0.383288249366825,0.369233138859272,0.7301422357559204,0.7478198409080505,0.7377768158912659,0.7437741160392761
0.3595091202779745,0.36322352346957576,0.7484138607978821,0.7615268230438232,0.7373752593994141,0.7592053413391113
0.3498773895296621,0.3520834476997455,0.753558337688446,0.766316294670105,0.767270028591156,0.7539235949516296
0.34094592003679003,0.34241098157585936,0.7618597149848938,0.7738402485847473,0.7665476202964783,0.7569560408592224
0.3285398663392666,0.346818957689172,0.7678722143173218,0.7777952551841736,0.7653427720069885,0.753868579864502
0.32370834987025504,0.3313308276553103,0.771694540977478,0.7793673276901245,0.7507364749908447,0.7726821899414062
0.3200019537500158,0.3254467064501546,0.7746530771255493,0.7847052216529846,0.7447940111160278,0.7790727019309998
0.3192991229764185,0.32155792718977794,0.7738287448883057,0.7846665382385254,0.7990537881851196,0.7604370713233948
0.310976518351112,0.3247710770616929,0.7805702090263367,0.7904135584831238,0.7674242854118347,0.7676690816879272
0.3079424209978693,0.31320585513236465,0.7803950309753418,0.7909749150276184,0.74647456407547,0.7801302671432495
0.3012090397101249,0.31351024994349225,0.7815404534339905,0.7954847812652588,0.7581908106803894,0.7825624346733093
0.2992393945698307,0.3611104822922366,0.7809770703315735,0.7984808683395386,0.7653374671936035,0.7727124094963074
0.294615770446363,0.31064723589266025,0.7806717157363892,0.7987061738967896,0.7820791602134705,0.770050048828125
0.29000950858539043,0.3120359733093081,0.7846421003341675,0.8027639985084534,0.7704343199729919,0.7767022252082825
0.2834636095048531,0.29599342400089224,0.7798721790313721,0.8065271973609924,0.7694540619850159,0.7804166674613953
0.280474864349708,0.3011749254420717,0.7789285182952881,0.8055952787399292,0.7821017503738403,0.7761855125427246
0.2848514117773196,0.29803002675902757,0.7838683724403381,0.8075549006462097,0.794099748134613,0.7743445038795471
0.2695471613536512,0.3042872219696535,0.7883434295654297,0.8150412440299988,0.7872424721717834,0.7775095105171204
0.26743082361198306,0.294759741627631,0.7889555096626282,0.8141239881515503,0.774286150932312,0.7828806638717651
0.2674217707086635,0.30758574402871286,0.7842279672622681,0.8146138787269592,0.7490586638450623,0.7934120297431946
0.26425443692818723,0.29654497044253436,0.786817193031311,0.8184720873832703,0.7513834238052368,0.796674907207489
0.25678912279656374,0.30718801538492985,0.7909059524536133,0.8223031759262085,0.752421498298645,0.7870030403137207
0.2551694340812176,0.29857784566462886,0.7881682515144348,0.8207064270973206,0.7715961933135986,0.7877492308616638
0.2461787540012741,0.313000781435176,0.7990100383758545,0.825874924659729,0.7872492074966431,0.7761659026145935
