epochs,encoder_depth,lr,batch_size,l2_penalization
30,3,0.001,4,0.0
train_losses,test_losses,train_recall,train_precision,test_recall,test_precision
0.4326252892666252,0.403510274827903,0.6873801350593567,0.7249550819396973,0.7195421457290649,0.7367234230041504
0.368235758367054,0.36217338190222464,0.7308041453361511,0.7660537362098694,0.7446240782737732,0.7584076523780823
0.34962583511592227,0.35171521069310235,0.7440879940986633,0.7722681164741516,0.7321644425392151,0.7657381892204285
0.335592467562421,0.3544587406811985,0.7551329135894775,0.7789264917373657,0.7235025763511658,0.7618140578269958
0.33350204480878004,0.34192882591845297,0.758978009223938,0.7795984148979187,0.770314633846283,0.7574006915092468
0.320987047508676,0.3524156813080429,0.7700110077857971,0.7826514840126038,0.7667897939682007,0.7593833804130554
0.3203584499498631,0.3485139505607439,0.7721962332725525,0.786881685256958,0.7726510763168335,0.7612571120262146
0.315670181765941,0.39058275438898,0.7762210369110107,0.7905293107032776,0.7753775119781494,0.7583696842193604
0.3125579826111066,0.3359382803558458,0.7841901183128357,0.7912918329238892,0.7622300982475281,0.7769585847854614
0.3080334970793614,0.33151554857902493,0.7888794541358948,0.7961453795433044,0.7806828022003174,0.7687929272651672
0.30394583885683446,0.3298167990031817,0.7909640073776245,0.7971035242080688,0.7746968865394592,0.7705819010734558
0.2991679601688334,0.3324880472628783,0.795660674571991,0.7998117208480835,0.7451376914978027,0.7813125848770142
0.2974613773709176,0.32649391731049154,0.798374354839325,0.8018594980239868,0.7751588225364685,0.77177894115448
0.2926990036053438,0.3316593090111905,0.8046547770500183,0.8051977753639221,0.7426366209983826,0.7859039902687073
0.28670124764428706,0.35163191306992625,0.8050578236579895,0.809158444404602,0.7875814437866211,0.7597004771232605
0.2849102901519402,0.3352906469070742,0.8099586367607117,0.8112040758132935,0.7578513026237488,0.7669796347618103
0.2779973855189292,0.33230725284797924,0.8149943351745605,0.814486563205719,0.7737626433372498,0.7693103551864624
0.2752957180380187,0.3431193304664277,0.8167344331741333,0.8173708915710449,0.7677171230316162,0.7689110636711121
0.2691794069259302,0.33472321137574546,0.8186843395233154,0.8213456273078918,0.7679087519645691,0.7673631310462952
0.25912534927698316,0.3551886444184797,0.8237895965576172,0.828397810459137,0.7613312602043152,0.7577626705169678
