epochs,encoder_depth,lr,batch_size,l2_penalization
30,5,0.001,4,0.0
train_losses,test_losses,train_recall,train_precision,test_recall,test_precision
0.4681381217818311,0.4093988708993222,0.6546606421470642,0.7144630551338196,0.6901949644088745,0.739219605922699
0.3850654561918044,0.38571994387088937,0.721103847026825,0.7501490116119385,0.6876726150512695,0.7437836527824402
0.3639390467804797,0.3806030589109617,0.7325019836425781,0.7639808058738708,0.7524930238723755,0.7408044338226318
0.3524367456581998,0.3615222062836302,0.7427999973297119,0.7696319818496704,0.7441281080245972,0.7522085309028625
0.33689178914122336,0.34570983585947795,0.7547361254692078,0.7768174409866333,0.7712840437889099,0.7514814138412476
0.33219127049207264,0.34395280469816625,0.7553979754447937,0.7742799520492554,0.7512401342391968,0.7512098550796509
0.326580488037133,0.3425930419817884,0.761590838432312,0.7779654860496521,0.7708206176757812,0.7606902122497559
0.32009374817291686,0.35180689463167325,0.7693817019462585,0.7810266613960266,0.7825398445129395,0.7455556988716125
0.31688437242298684,0.32628301274797594,0.7733181118965149,0.7836832404136658,0.7593309283256531,0.7753145098686218
0.31174467942604783,0.316769272749517,0.7766783833503723,0.7861421704292297,0.7698599100112915,0.7733195424079895
0.31385325668842023,0.32277764670603665,0.776206374168396,0.7864479422569275,0.7782702445983887,0.7669731378555298
0.3092524881164233,0.32104596942134783,0.777347207069397,0.7928735017776489,0.7826024293899536,0.771019458770752
0.3016098601320851,0.3156279263132853,0.7829648852348328,0.79458087682724,0.7782707214355469,0.7739917635917664
0.2970141667264996,0.3246935499792403,0.7839990854263306,0.8006718158721924,0.7664517164230347,0.7812837958335876
0.2942609899340475,0.3163247656420613,0.7852560877799988,0.8024037480354309,0.7750592827796936,0.779243528842926
0.29270125937430147,0.30997711850713333,0.7856061458587646,0.8033431172370911,0.7563118934631348,0.7908123135566711
0.28738823194215274,0.32327383925728764,0.787408709526062,0.8109897971153259,0.7449795603752136,0.7933021187782288
0.28811545587468446,0.31187827071399554,0.7882633209228516,0.8093801140785217,0.7636938691139221,0.7867879867553711
0.28403933384581237,0.3115547999792488,0.7883885502815247,0.8099930882453918,0.7746267914772034,0.7826196551322937
0.2761296610882942,0.30250445705779055,0.7909185290336609,0.8160088062286377,0.7791110873222351,0.7815359830856323
0.2732596614444298,0.30365550644854283,0.7891975045204163,0.816119909286499,0.7651715874671936,0.790237545967102
0.2711746437765711,0.29811249343110313,0.7889938354492188,0.8205079436302185,0.7857272624969482,0.7804255485534668
0.2577790032530613,0.30729648021730127,0.7968655824661255,0.8272281885147095,0.7697572112083435,0.7833985686302185
0.2485430342614228,0.3083913670522524,0.7978053689002991,0.8299319744110107,0.7863179445266724,0.7840521335601807
0.24487756648437775,0.30081795470405975,0.7997831702232361,0.8319108486175537,0.7705070376396179,0.7866592407226562
0.24876848594384623,0.30014857205938783,0.796136736869812,0.8288094401359558,0.7799698710441589,0.7841421961784363
0.23348968308286885,0.2970060512476356,0.8063817024230957,0.837882399559021,0.7730560898780823,0.7971018552780151
0.22381249321162278,0.30963046254312737,0.812761664390564,0.8417690992355347,0.75931316614151,0.7943594455718994
0.2246678029153998,0.32065593350863625,0.8128832578659058,0.8421977162361145,0.7929465174674988,0.7740676999092102
0.21780465731516163,0.32563528188682617,0.8185790181159973,0.8472653031349182,0.7732232809066772,0.7851958274841309
